time,proto,sip,sport,dip,dport,from,to,subject
2017-11-25 14:29:53,smtp,10.116.216.71,3354,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:623]HOST_5XXe58b6fb92d1d5136c90f0f2d0f6d9e20
2017-11-25 14:29:58,smtp,10.64.105.198,2815,10.5.71.60,25,1467@hightech.com,1041@hightech.com,¹¤×÷»ã±¨
2017-11-25 14:30:13,smtp,10.116.216.71,3753,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:1262]HOST_5XX107e616e0735d051cce1eb5d02838b78
2017-11-25 14:31:17,smtp,10.116.216.71,2805,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:197]HOST_5XX19aa03d50872e1d1691298bc10de456a
2017-11-25 14:33:51,smtp,10.116.216.71,2199,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:373]HOST_5XX2aef3c61d62874a3be3398ff30832a80
2017-11-25 14:35:13,smtp,10.116.216.73,2898,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-25 14:36:22,smtp,10.116.216.71,2895,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1524]HOST_5XX36ad2779bcd2f20f50edcdd3e15138fc
2017-11-25 14:36:40,smtp,10.116.216.71,3287,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:962]HOST_5XX12efdb198d4f4e59f8862d4305e0772e
2017-11-25 14:37:13,smtp,10.116.216.73,3238,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-25 14:37:40,smtp,121.226.153.213,58822,10.5.71.60,25,b401bd44f2199d252eb301cbc6a4f868@qq.com,1057@hightech.com,0000000000000ĞÂÆÏ¾©¡ñ¡¾¼tŒšÒÑ½›ÅÉ°l-Ìí¼Óâ@â@£º778684162ÈºÌ–£º512137592--èF°å¾«œÊÁùºĞÙYÁÏ-ÁùºĞ49±¶¡¿¡ñÑëĞĞ»¹¿îÌáĞÑ
2017-11-25 14:38:19,smtp,10.116.216.71,2964,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1489]HOST_5XX4c02bed2518fe5aee581124932135e94
2017-11-25 14:38:29,smtp,10.64.105.198,2814,10.5.71.60,25,1467@hightech.com,1041@hightech.com,¹¤×÷»ã±¨
2017-11-25 14:42:18,smtp,101.236.29.216,4636,10.5.71.60,25,zhangzhe@eyou.com,1487@hightech.com,ÓĞ10Î»Ğ¡»ï°éµãÔŞÁËÄúµÄ¹¤×÷¾­Àú
2017-11-25 14:46:53,smtp,222.189.247.148,61277,10.5.71.60,25,411ce7057ca6c5638fea04aca91da21e@qq.com,1230@hightech.com,ÂÅ±äĞÇËª¡ÚÔ]ƒÔ¼´ËÍ38¼°¹¤ÙY£ü°ÄéTĞÂÆÏ¾©116498üccom£üÈºÌ–£º252647499£üâ@â@£º778684162±Üº¬ĞßĞ¦ÏàÓï
2017-11-25 14:49:44,smtp,10.116.216.71,2717,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:121]HOST_5XX107e616e0735d051cce1eb5d02838b78
2017-11-25 14:53:45,smtp,219.142.78.230,2831,10.5.71.60,25,3e76d408c2035e4a4b9e6cebda8ca399@sina.com,1249@hightech.com,¸öÈË¼òÀú
2017-11-25 14:54:43,smtp,10.116.216.71,2706,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:963]HOST_5XX746d9802975503996673a66a7f84ce5a
2017-11-25 14:55:02,smtp,10.116.216.71,3226,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:769]HOST_5XXddb7d27f120f553d116d138e74a2d2ae
2017-11-25 14:56:09,smtp,10.116.216.71,2480,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:256]HOST_5XXdf8ed164b33ca20dd4c2d659e4c6f1d2
2017-11-25 14:58:06,smtp,10.116.216.71,2812,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:435]HOST_5XX053adedbcd858aefecb553a7af6b7822
2017-11-25 14:58:40,smtp,10.116.216.72,3735,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 15:00:37,smtp,114.229.174.137,9567,10.5.71.60,25,5a3572d7dd11f5e84124525e069be4d0@fpg.m4.ntu.edu.tw,1087@hightech.com,kevin_zuo£ºÃæÊÔ¹ı³ÌÖĞÈçºÎ×öµ½¾«×¼¡¢¸ßĞ§£¿14:36:00
2017-11-25 15:00:58,smtp,10.116.216.73,3419,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-25 15:01:49,smtp,10.116.216.71,3302,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:713]HOST_5XXa1e1666dc2268955b59902185fb73890
2017-11-25 15:02:04,smtp,10.64.105.43,3045,10.5.71.60,25,1124@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,³É±¾¿ØÖÆ
2017-11-25 15:03:30,smtp,10.116.216.71,3292,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:983]HOST_5XX07108b69695718f63582468fcdbe2a15
2017-11-25 15:04:14,smtp,10.64.105.81,3130,10.5.71.60,25,1327@hightech.com,1127@hightech.com,²ÆÎñ±¨ÕË
2017-11-25 15:05:57,smtp,14.17.32.47,2697,10.5.71.60,25,ed1257276fe727719d4b01256015e6b2@foxmail.com,1165@hightech.com,ÕÕÆ¬¡¢±í¸ñµÈ×ÊÁÏ
2017-11-25 15:08:14,smtp,10.116.216.71,2895,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1350]HOST_5XX11e5a563f2aee42352dc681bac2a000b
2017-11-25 15:08:58,smtp,10.116.216.72,2614,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 15:11:31,smtp,195.93.85.131,4005,10.5.71.60,25,zhaopin@aol.com,1487@hightech.com,ÓĞ8Î»ÁÔÍ·²é¿´ÁËÄúµÄ¼òÀú
2017-11-25 15:11:55,smtp,10.116.216.73,3418,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-25 15:11:57,smtp,10.116.216.73,2856,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-25 15:11:57,smtp,10.116.216.71,2746,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:468]HOST_5XX4c02bed2518fe5aee581124932135e94
2017-11-25 15:16:32,smtp,10.116.216.71,3738,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:988]HOST_5XX7fbd1c3de59399a68160ec309b25bc04
2017-11-25 15:17:32,smtp,10.116.216.71,3241,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:751]HOST_5XX94a4f89f3f34865732718247abcacf68
2017-11-25 15:20:28,smtp,10.116.216.71,2744,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:144]HOST_5XXe58b6fb92d1d5136c90f0f2d0f6d9e20
2017-11-25 15:22:54,smtp,10.116.216.71,2727,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:201]HOST_5XX36ad2779bcd2f20f50edcdd3e15138fc
2017-11-25 15:26:32,smtp,10.116.216.71,3285,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:158]HOST_5XX56e422f39b3f5476db200ad5ee73525f
2017-11-25 15:34:01,smtp,111.202.126.72,2286,10.5.71.60,25,5d4117a21f17f32d3a755ef1a8aafc9d@sohu.com,1499@hightech.com,ÕÕÆ¬¡¢±í¸ñµÈ×ÊÁÏ
2017-11-25 15:37:15,smtp,14.17.32.47,3356,10.5.71.60,25,85887ef701059277510779f3076dc5be@foxmail.com,1118@hightech.com,¸öÈË¼òÀú
2017-11-25 15:37:30,smtp,10.116.216.71,2889,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1447]HOST_5XX36320895a25ec736a8263c3a1afb21fe
2017-11-25 15:39:31,smtp,125.112.225.185,56302,10.5.71.60,25,88f4a058944f16e9c877141d12b03e49@qq.com,1058@hightech.com,00000[°ÄéTĞÂÆÏ¾©--38Ôª¼t°úÒÑ½›éÄúÌí¼Ó--¼t°ü´óŸâ@â@£º2730418114-•r•r9.88‚ä³Éé•ş†TîI¹¤ÙY]ĞÅÓÃ¿¨»¹¿îÌáĞÑ
2017-11-25 15:42:12,smtp,10.64.105.231,2895,10.5.71.60,25,1213@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,×Ê½ğ
2017-11-25 15:42:40,smtp,10.116.216.71,2714,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:128]HOST_5XX9e627c5e03906b3eeaaff458bcb0021a
2017-11-25 15:45:41,smtp,10.116.216.71,2901,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:255]HOST_5XXe1e55c2c511a4b23d2f5ad0c336b5c9c
2017-11-25 15:47:12,smtp,10.116.216.71,2844,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1270]HOST_5XX9c5681822a54ae6081661de26d21cad5
2017-11-25 15:48:54,smtp,10.116.216.73,3730,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-25 15:53:33,smtp,10.116.216.71,3235,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:529]HOST_5XX4fda3889f2f4ad6eeca4c44b4689238a
2017-11-25 15:59:00,smtp,10.116.216.72,2875,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 15:59:27,smtp,10.116.216.71,2213,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:497]HOST_5XX38f40816cc3a52bcd003ff770e5b3108
2017-11-25 16:01:57,smtp,10.116.216.72,2504,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 16:02:08,smtp,10.116.216.71,2820,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:87]HOST_5XX4e857c94d883b0438ca065c7af5ac50f
2017-11-25 16:04:17,smtp,60.182.126.242,56953,10.5.71.60,25,7374c78cdd0edf706d3ca0a72c07e946@qq.com,1154@hightech.com,½­¾Ã³©¡¾¼tŒšÒÑÅÉËÍµ½ÄúµÄÙ~‘ô£ü£üÔ]ƒÔ¼´ËÍ38£üÈºÌ–£º252647499£ü°ÄéTĞÂÆÏ¾©£ü£üÌí¼Óâ@â@£º778684162îIÈ¡¡¿Ç®éÅ
2017-11-25 16:05:53,smtp,10.116.216.71,3737,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:2]HOST_5XX091ec3b6a8af14436855df3ea2afa370
2017-11-25 16:11:09,smtp,10.116.216.73,2191,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-25 16:13:23,smtp,10.116.216.72,3739,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 16:13:33,smtp,10.64.105.15,2624,10.5.71.60,25,1253@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,²ÆÎñ·ÖÎö
2017-11-25 16:16:50,smtp,10.64.105.234,3206,10.5.71.60,25,1396@hightech.com,1060@hightech.com,ÏîÄ¿»ã±¨
2017-11-25 16:19:31,smtp,10.116.216.73,3428,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-25 16:20:28,smtp,10.64.105.29,2838,10.5.71.60,25,1451@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,Ë°Îñ
2017-11-25 16:20:45,smtp,10.116.216.71,2208,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:790]HOST_5XX5d7345caa7043604442586ae237b59e2
2017-11-25 16:21:03,smtp,10.116.216.71,2745,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:291]HOST_5XXd21f955505323cdddaaa444d23257866
2017-11-25 16:22:10,smtp,10.116.216.71,2381,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:56]HOST_5XXa3bce24dce0d2a2acb70dc6280d24fc5
2017-11-25 16:25:23,smtp,10.64.106.30,3243,10.5.71.60,25,1137@hightech.com,1494@hightech.com,²ÆÎñ±¨ÕË
2017-11-25 16:25:42,smtp,10.64.106.29,3729,10.5.71.60,25,1433@hightech.com,a9dab052d8e86f024535a4ef8cdde70b@foxmail.com,Â¼ÓÃÍ¨Öª£¨½ÓÊÜÇë»Ø¸´ÓÊ¼şÈ·ÈÏ£¬Ğ»Ğ»£¡£©
2017-11-25 16:29:39,smtp,10.116.216.71,3730,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1314]HOST_5XX7fbd1c3de59399a68160ec309b25bc04
2017-11-25 16:32:06,smtp,180.116.214.140,63663,10.5.71.60,25,93134c0885f3254ae4ab92bb679ddbe2@qq.com,1125@hightech.com,ÔÔÖ²¹µ¡ñ°ÄéTĞÂÆÏ¾©-Ô]ƒÔËÍ38-îIÈ¡â@â@£º778684162ÈºÌ–£º252647499-£ÛèF°å¾«œÊÙYÁÏ£İ¡ñÊÂ¼ş±í
2017-11-25 16:32:16,smtp,10.116.216.71,2778,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1011]HOST_5XX557418d06f67c6b51625320ccb7c3c47
2017-11-25 16:33:48,smtp,10.116.216.71,2714,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1082]HOST_5XX63ab8c1b75d6aced5b2c9ba7b8b8f6b9
2017-11-25 16:33:58,smtp,10.116.216.71,3208,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:564]HOST_5XXbd7c3e88bad2d9e01d545940448d1783
2017-11-25 16:35:22,smtp,10.116.216.71,3364,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:491]HOST_5XX33293638744040374bd0bd48856eb318
2017-11-25 16:36:32,smtp,10.64.105.81,3131,10.5.71.60,25,1327@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,³É±¾¿ØÖÆ
2017-11-25 16:39:31,smtp,10.64.105.43,3076,10.5.71.60,25,1124@hightech.com,1041@hightech.com,¹¤×÷»ã±¨
2017-11-25 16:41:04,smtp,10.116.216.71,3728,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:400]HOST_5XX6ca76a3bc7ccddb4dce694ad45e7e8d4
2017-11-25 16:42:51,smtp,10.116.216.71,2197,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:634]HOST_5XX1a81f35aea74e68d3e691f06178a9837
2017-11-25 16:45:12,smtp,10.116.216.72,3226,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 16:47:27,smtp,10.116.216.72,3387,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 16:49:30,smtp,10.64.106.8,3737,10.5.71.60,25,1312@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,¼¨Ğ§¿¼ºË
2017-11-25 16:58:07,smtp,10.116.216.71,2960,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:758]HOST_5XXb98fd4184a8accd149786aa711569c2c
2017-11-25 16:59:49,smtp,219.142.78.230,2613,10.5.71.60,25,2754f0255a8288a1b8cdec089ab296ac@sina.com,1184@hightech.com,¼òÀú
2017-11-25 17:06:10,smtp,10.64.106.8,3773,10.5.71.60,25,1312@hightech.com,2060c757b36ab07b01fea812b23a223f@sina.com,Â¼ÓÃÍ¨Öª£¨½ÓÊÜÇë»Ø¸´ÓÊ¼şÈ·ÈÏ£¬Ğ»Ğ»£¡£©
2017-11-25 17:07:47,smtp,125.112.225.185,53921,10.5.71.60,25,a394f36099f7a0cc91f0866db70b0fad@qq.com,1192@hightech.com,000000000000¡´38Ôª¼t°úÒÑ½›éÄúÌí¼Ó¡¥¼t°ü´óŸâ@â@£º778684162ÈºÌ–£º512137592¡¥ÆÚ´ıÄúµÄ¼ÓÈë¡¥°ÄéTĞÂÆÏ¾©¡µ²ÌÓÂcaiyong
2017-11-25 17:13:54,smtp,10.116.216.71,2698,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1069]HOST_5XXb724f9c9d942f629b40831dca954bec6
2017-11-25 17:14:55,smtp,10.116.216.71,3438,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:284]HOST_5XXef84dbd2665020cab34093efcb167437
2017-11-25 17:20:17,smtp,10.116.216.71,2276,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1093]HOST_5XX7734b1c1e24cd712114bd689366f13c1
2017-11-25 17:21:19,smtp,14.17.32.47,3423,10.5.71.60,25,aedfa1ead007ebf058c9c478c4300b57@foxmail.com,1104@hightech.com,¸öÈË¼òÀú
2017-11-25 17:22:55,smtp,10.116.216.72,3233,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 17:24:08,smtp,10.64.105.8,3272,10.5.71.60,25,1108@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1180@hightech.com;1346@hightech.com,»á¼ÆºËËã
2017-11-25 17:27:57,smtp,10.116.216.71,2614,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:769]HOST_5XX660bb77285cf0a4b14e65677c9f72322
2017-11-25 17:30:26,smtp,10.116.216.71,3767,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:600]HOST_5XX7734b1c1e24cd712114bd689366f13c1
2017-11-25 17:32:02,smtp,10.116.216.71,3746,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:67]HOST_5XX4e5017b78e733caca5a8e28a537605c0
2017-11-25 17:32:27,smtp,10.116.216.72,3428,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 17:34:12,smtp,10.116.216.72,2780,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 17:35:00,smtp,10.64.106.30,3218,10.5.71.60,25,1137@hightech.com,1149@hightech.com,²ÆÎñ±¨ÕË
2017-11-25 17:37:33,smtp,10.116.216.71,2714,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1026]HOST_5XXff1a92e9c4788a4a976f3b8c4bf6ed8c
2017-11-25 17:39:03,smtp,10.116.216.71,2899,10.5.71.60,25,work@hightech.com,1092@hightech.com,[ALARM:315]HOST_5XX9fa0c8ab186cb2d90b420a9ec310b00a
2017-11-25 17:43:45,smtp,10.116.216.72,2748,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 17:45:57,smtp,10.116.216.71,2899,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:520]HOST_5XX1a11678e7b8e15b0d84474c845cc0847
2017-11-25 17:46:19,smtp,10.116.216.72,2764,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 17:48:25,smtp,222.189.244.116,57294,10.5.71.60,25,71eb712d9ca1aefd7677e78f52571741@qq.com,1228@hightech.com,ÊÀÌ¬Ñ×Á¹ĞÂÆÏ¾©¡ñ116498üccom¡¾¼tŒšÒÑ½›ÅÉ°l-Ìí¼Óâ@â@£º778684162ÈºÌ–£º512137592--èF°å¾«œÊÙYÁÏ-ÁùºĞ49±¶¡¿Ã×ÒË
2017-11-25 17:51:50,smtp,10.64.105.48,2764,10.5.71.60,25,1153@hightech.com,1209@hightech.com,½üÆÚ¹¤×÷×Ü½á
2017-11-25 17:53:22,smtp,10.116.216.72,3757,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 17:56:26,smtp,10.116.216.73,3141,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-25 18:01:40,smtp,10.116.216.71,2991,10.5.71.60,25,work@hightech.com,1087@hightech.com,[ALARM:1644]HOST_5XX86f5ba7c4d75d6516bd1867f1a88f98e
2017-11-25 18:03:58,smtp,118.192.64.194,37442,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1079@hightech.com,¡¾ÏúÊÛ¾­Àí/×Ü¼à_ÎÚÂ³Ä¾Æë¡¿Ê¯½¨¾ü_À´×ÔÁÔÆ¸ÍøµÄºòÑ¡ÈË
2017-11-25 18:06:16,smtp,14.17.32.47,3358,10.5.71.60,25,84aaedacd4d2cb0a0e54f08f2f3710d2@foxmail.com,1110@hightech.com,¸öÈË×ÊÁÏ
2017-11-25 18:08:53,smtp,10.116.216.71,2614,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:1351]HOST_5XX5e01f2febd50ccbbc3045287d8f118ee
2017-11-25 18:11:35,smtp,10.64.106.8,3738,10.5.71.60,25,1312@hightech.com,1013@hightech.com,¹¤×÷»ã±¨
2017-11-25 18:18:23,smtp,10.116.216.71,2975,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:320]HOST_5XX87f67b552b020e843dbc50bc8600ac44
2017-11-25 18:18:23,smtp,10.116.216.71,3430,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1157]HOST_5XXd2aa6876540499f782f35ce6c4e54e57
2017-11-25 18:18:34,smtp,10.116.216.71,3356,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:322]HOST_5XX96aaeeb7d85b6c5f91dd01233c5ea43f
2017-11-25 18:29:51,smtp,10.116.216.71,2748,10.5.71.60,25,work@hightech.com,1087@hightech.com,[RECOVER:1298]HOST_5XXe6b2ac65cac46a13070ae1314bbef049
2017-11-25 18:33:03,smtp,10.64.105.234,3222,10.5.71.60,25,1396@hightech.com,1060@hightech.com,×Ü½á
2017-11-25 18:36:03,smtp,10.116.216.71,3256,10.5.71.60,25,work@hightech.com,1092@hightech.com,[RECOVER:35]HOST_5XXba677ab95bb5f600d45c5a5e3fe92728
2017-11-25 18:39:52,smtp,111.202.126.72,3735,10.5.71.60,25,dd6618d16194bd380f8f1cb31d17f0b8@sohu.com,1295@hightech.com,¸öÈË¼òÀú
2017-11-25 18:41:53,smtp,10.116.216.72,3743,10.5.71.60,25,ti@hightech.net,1060@hightech.com,»¥ÁªÍø×Ê²ú¼à¿Ø±¨¾¯
2017-11-25 18:42:03,smtp,10.116.216.73,2833,10.5.71.60,25,smail@hightech.com,1060@hightech.com;1098@hightech.com;1100@hightech.com;1154@hightech.com;1191@hightech.com;1207@hightech.com;1209@hightech.com,°²È«ÓÊ¼ş±ÀÀ£
2017-11-25 18:42:16,smtp,204.79.197.203,4323,10.5.71.60,25,liming@msn.com,1487@hightech.com,ÓĞ3Î»HR²é¿´ÁËÄúµÄ¼òÀú
2017-11-25 18:44:35,smtp,10.64.105.246,3222,10.5.71.60,25,1381@hightech.com,1143@hightech.com;1434@hightech.com;1380@hightech.com;1438@hightech.com;1367@hightech.com;1355@hightech.com;1279@hightech.com;1163@hightech.com;1324@hightech.com;1304@hightech.com;1217@hightech.com,²¿ÊğÎÄµµ
2017-11-25 18:52:29,smtp,10.64.106.7,3416,10.5.71.60,25,1378@hightech.com,980a7633119620bd835ccdde028f0c74@sina.com,Offer
2017-11-25 18:53:13,smtp,10.64.105.104,3367,10.5.71.60,25,1197@hightech.com,1199@hightech.com;1348@hightech.com;1391@hightech.com;1278@hightech.com;1486@hightech.com,ÌØÊâ×Ö¶ÎËµÃ÷
